surah_number,surah_name,ayah_number,reciter,word_number,start_time_ms,end_time_ms,duration_ms,audio_url
75,Al-Qiyamah,18,Yasser Al-Dosari,4,2800,4400,1600,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075018.mp3
75,Al-Qiyamah,19,Yasser Al-Dosari,1,0,920,920,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075019.mp3
75,Al-Qiyamah,19,Yasser Al-Dosari,2,1170,1270,100,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075019.mp3
75,Al-Qiyamah,19,Yasser Al-Dosari,3,3040,3400,360,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075019.mp3
75,Al-Qiyamah,19,Yasser Al-Dosari,4,3680,5240,1560,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075019.mp3
75,Al-Qiyamah,20,Yasser Al-Dosari,1,0,600,600,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075020.mp3
75,Al-Qiyamah,20,Yasser Al-Dosari,2,810,910,100,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075020.mp3
75,Al-Qiyamah,20,Yasser Al-Dosari,3,1320,2080,760,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075020.mp3
75,Al-Qiyamah,20,Yasser Al-Dosari,4,2520,4000,1480,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075020.mp3
75,Al-Qiyamah,21,Yasser Al-Dosari,1,0,760,760,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075021.mp3
75,Al-Qiyamah,21,Yasser Al-Dosari,2,1320,2520,1200,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075021.mp3
75,Al-Qiyamah,22,Yasser Al-Dosari,1,320,760,440,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075022.mp3
75,Al-Qiyamah,22,Yasser Al-Dosari,2,1680,2800,1120,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075022.mp3
75,Al-Qiyamah,22,Yasser Al-Dosari,3,3640,5160,1520,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075022.mp3
75,Al-Qiyamah,23,Yasser Al-Dosari,1,0,360,360,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075023.mp3
75,Al-Qiyamah,23,Yasser Al-Dosari,2,1120,1440,320,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075023.mp3
